,SCR35-6,○,"1:ダイアログを表示ボタンをクリックすると、アラートダイアログが表示される
2:ダイアログを表示ボタンにフォーカスを合わせてEnterを押すと、アラートダイアログが表示される",,,,,,,,,
,SCR36,○,"1:テキストをすべて表示ボタンをクリックすると、スクロールしているテキスト領域が全文表示されたテキスト領域になり、スクロール表示に戻すボタンをクリックすると、全文表示されたテキスト領域がスクロールするテキスト領域に戻る
2:テキストをすべて表示ボタンにフォーカスを合わせてEnterを押すと、スクロールしているテキスト領域が全文表示されたテキスト領域になり、スクロール表示に戻すボタンにフォーカスを合わせてEnterを押すと、全文表示されたテキスト領域がスクロールするテキスト領域に戻る",,,,,,,,,
,SCR37,○,"1.マウス操作：[オプション]ボタンをクリックすると、ダイアログが表示され、[OK]及び[キャンセル]ボタンをクリックすると、ダイアログを閉じられることを確認

2.キーボード操作 1：[オプション]ボタンを押下すると、ダイアログが表示され、[OK]及び[キャンセル]ボタンを押下すると、ダイアログを閉じられることを確認",2012年4月修正,,,,,,,,
,,,,,,,,,,,,
,この作品は、クリエイティブ・コモンズ・ライセンスの下でライセンスされています,,,,,,,,,,,
,,,,,,,,,,,,
,,,利用許諾条件（表示 - 継承 2.1 日本）の確認 ,,,,,,,,,
,,,,,,,,,,,,
,原著作者：富士通デザイン株式会社,,,,,,,,,,,
,作成者：ウェブアクセシビリティ基盤委員会　実装ワーキンググループ（WG2）,,,,,,,,,,,
,作成日： 2010年8月20日,,,,,,,,,,,
,最終更新日：　2012年5月10日,,,,,,,,,,,
