,SCR20-5,○,"いずれもJavaScript有効時
1.マウス操作：マウスカーソルをリンク「ダイアログを表示」上に移動させる。マウスカーソルをリンク「ダイアログを表示」上から外す。その時にダイアログが表示されることを確認。

2.キーボード操作：Tabキーを使いフォーカスをリンク「ダイアログを表示」上に移動させる。Tabキーを使いフォーカスをリンク「ダイアログを表示」上から外す。その時にダイアログが表示されることを確認。","2012年4月追加

JavaScript無効時もマウス及びキーボード操作のどちらでもダイアログが表示されないことを確認。",,,,
,SCR21,○,"1-1: [送信] ボタンを押下した後、「入力エラー」というテキストリンクの見出しにフォーカスが移動することを確認
1-2：「入力エラー」を押下すると、エラーメッセージ「電話番号を正しく入力してください。」にフォーカスが移動することを確認
1-3：「電話番号を正しく入力してください。」を押下すると、「電話番号」のテキストフィールドにフォーカスが移動することを確認
1-4：「FAX番号を正しく入力してください。」を押下すると、「FAX番号」のテキストフィールドにフォーカスが移動することを確認",,,,,
,SCR22,○,1:「新製品！」の点滅が5秒未満で停止し、その後は静止した状態で表示されることを確認,,,,,
,SCR26,○,"1.マウス操作：マウスカーソルをリンク「展開」上に移動させる。マウスをクリックしリンク「展開」を押下。「コンテンツ」が表示されることを確認。

2.キーボード操作：Tabキーを使いフォーカスをリンク「展開」上に移動させる。Enterキーでリンク「展開」を押下。
3.リンク「展開」下にリンク「コンテンツ」が表示されることを確認。その際にフォーカスがリンク「展開」上にあること確認。Tabキーを使いフォーカスがリンク「コンテンツ」上へ移動するか確認。",2012年4月修正,,,,
,SCR28-1,○,"1:「メニュー」をクリックすると、4つのリンクの非表示/表示を切り替えられることを確認
2:リンク「メニュー」を押下すると、4つのリンクが非表示になることを確認
3:4つのリンクを非表示にした後、Tabキーを押下するとフォーカスが「メインコンテンツのリンク」へ移動することを確認
4:「メニュー」を押下し、４つのリンクを表示され、Tabをおすと以下のようにフォーカスが移動することを確認
「リンク1」→「リンク2」→「リンク3」→「「リンク4」→「メインコンテンツのリンク」",,,,,
,SCR28-2,○,"1:[目次の表示 / 非表示]ボタンをマウス操作でクリックすると、非表示/表示を切り替えられることを確認
2:[目次の表示 / 非表示]ボタンを押下すると、目次は非表示になることを確認
3:目次を非表示にした後、Tabキーを押下するとフォーカスがセクション 1にある「セクション 1のリンク」へ移動することを確認
4:目次を表示させた後、Tabキーを押下していくとフォーカスが以下のように移動することを確認
「セクション1」→「セクション2」→「セクション3」→「セクション4」→「セクション1のリンク」",,,,,
,SCR30,○,"1:「リンクラベルを拡張する」をクリックすると、リスト項目にあるテキストリンク「Word」、「PDF」、「HTML」にそれぞれ「～版　ウェブの歴史」、「～版　こだわりの料理」のリンクテキストが付加されることを確認
2:「リンクラベルを拡張する」を押下すると、リスト項目にあるテキストリンク「Word」、「PDF」、「HTML」にそれぞれ「～版　ウェブの歴史」、「～版　こだわりの料理」のリンクテキストが付加されることを確認",,,,,
,SCR32,○,"1:未入力の状態で[登録]又は[送信]ボタンをクリックすると、エラーメッセージ「次の入力項目を正しく入力してください。」で始まる該当項目のリストが表示されることを確認
2:未入力の状態で[登録]又は[送信]ボタンを押下すると、エラーメッセージ「次の入力項目を正しく入力してください。」で始まる該当項目のリストが表示されることを確認
3:「3つの入力項目に入力エラーがあります。」がフォーカスされており、Tabキーを押すと氏名[必須]、年齢[必須]E-mailアドレス[必須]の順にフォーカスされるか確認
4: 該当項目のリストのいずれかの項目でEnterキーを押下すると、その項目のテキストフィールドにフォーカスが移動することを確認",,,,,
,SCR33,○,"1:「一時停止」をクリックすると、スクロールしているテキストが一時停止し、「スクロール」をクリックすると、テキストのスクロールが再開することを確認
2:「一時停止」を押下すると、スクロールしているテキストが一時停止し、「スクロール」を押下すると、テキストのスクロールが再開することを確認","1:「一時停止」をクリックすると、スクロールしているテキストが一時停止し、「スクロール」をクリックすると、テキストのスクロールが再開した。
2:「一時停止」をEnter押下すると、スクロールしているテキストが一時停止し、「スクロール」をEnter押下すると、テキストのスクロールが再開した。
スペースでは押下できなかった",,,,
,SCR35-1,○,"1:「ダイアログを表示」をクリックすると、アラートダイアログダイアログが表示されることを確認
2:「ダイアログを表示」にフォーカスを移動させて押下すると、アラートダイアログダイアログが表示されることを確認",,,,,
,SCR35-2,○,"1:JavaScriptをオンにして、「JavaScriptを実行するリンク」をクリックして、富士通サイトへ移動することを確認
2:JavaScriptをオフにして、「JavaScriptを実行するリンク」をクリックして、富士通サイトへ移動することを確認
3:JavaScriptをオンにして、「JavaScriptを実行するリンク」を押下して、リンク先の富士通サイトへ移動することを確認
4:JavaScriptをオフにして、リンク「JavaScriptを実行するリンク」を押下して、代替ページへ移動することを確認","1:○
2:○：「富士通サイトへ移動」とあるが、「代替ページへ移動」となるのが正しい。（理由：ソースを見てみるとJavaScriptの動きとして、オフにした場合は、<a>リンクのそのままの代替ページに飛ぶようになっているため）
3:○
4:○",,,,
,SCR35-4,○,"1:[JavaScript 実行]ボタンをクリックすると、アラートダイアログダイアログが表示されることを確認
2:[JavaScript 実行]ボタンにフォーカスを移動させて押下すると、アラートダイアログダイアログが表示されることを確認",,,,,
,SCR35-5,○,"1:[送信]ボタンをクリックすると、アラートダイアログダイアログが表示されることを確認
2:[送信]ボタンにフォーカスを移動させて押下すると、アラートダイアログダイアログが表示されることを確認",,,,,
,SCR35-6,○,"1:ボタンをクリックすると、アラートダイアログダイアログが表示される 
2:ボタンにフォーカスを移動させて押下すると、アラートダイアログダイアログが表示される",,,,,
,SCR36,○,"1:ボタンをクリックすると、スクロールしていたテキストがすべて静止した状態で表示し、[スクロール表示に戻す]ボタンをクリックすると元に戻ることを確認
2:ボタンを押下すると、スクロールしていたテキストがすべて静止した状態で表示し、[スクロール表示に戻す]ボタンを押下と元に戻ることを確認",,,,,
,SCR37,○,"1.マウス操作：マウスカーソルをオプションボタン上に移動させる。「オプション」ボタンをクリックする。ダイアロクが表示されることを確認。マウスカーソルを「OK」ボタン及び「キャンセル」ボタン上に移動する。マウスをクリックし「OK」ボタン及び「キャンセル」ボタンを押下。その際にダイアログが閉じることを確認。

2.キーボード操作：Tabキーを使いフォーカスをオプションボタン上に移動させる。Enterキーで「オプション」ボタンを押下する。ダイアロクが表示されることを確認。Tabキーを使いフォーカスを「OK」ボタン及び「キャンセル」ボタン上に移動する。Enterキーで「OK」ボタン及び「キャンセル」ボタンを押下。その際にダイアログが閉じることを確認。",,,,,
,,,,,,,,
,この作品は、クリエイティブ・コモンズ・ライセンスの下でライセンスされています,,,,,,,
,,,,,,,,
,,,利用許諾条件（表示 - 継承 2.1 日本）の確認 ,,,,,
,,,,,,,,
,原著作者：富士通デザイン株式会社,,,,,,,
,作成者：ウェブアクセシビリティ基盤委員会　実装ワーキンググループ（WG2）,,,,,,,
,作成日： 2011年4月26日,,,,,,,
,最終更新日：2012年5月10日,,,,,,,
