,SCR35-4,○,"1.「JavaScriptを実行」ボタンをクリックすると、「JavaScriptは有効です」ダイアログが表示された 
2.「JavaScriptを実行」ボタンにフォーカスを移動させてEnter押下すると、「JavaScriptは有効です」ダイアログが表示された",,,,,,,,
,SCR35-5,○,"1.「送信」をクリックすると、「JavaScriptは有効です」ダイアログが表示された 
2.「送信」にフォーカスを移動させてEnter押下すると、「JavaScriptは有効です」ダイアログが表示された",,,,,,,,
,SCR35-6,○,"1.「ダイアログを表示」ボタンをクリックすると、「JavaScriptは有効です」ダイアログが表示された 
2.「ダイアログを表示」ボタンにフォーカスを移動させてEnter押下すると、「JavaScriptは有効です」ダイアログが表示された",,,,,,,,
,SCR36,○,"1.[テキストをすべて表示]ボタンをクリックすると、スクロールしていたテキストがすべて静止した状態で表示し、[スクロール表示に戻す]ボタンをクリックすると元に戻った。
2.[テキストをすべて表示]ボタンを押下すると、スクロールしていたテキストがすべて静止した状態で表示し、[スクロール表示に戻す]ボタンを押下と元に戻った",,,,,,,,
,SCR37,○,"1.マウス操作：[オプション]ボタンをクリックすると、ダイアログが表示され、[OK]及び[キャンセル]ボタンをクリックすると、ダイアログを閉じられることを確認

2.キーボード操作 1：[オプション]ボタンを押下すると、ダイアログが表示され、[OK]及び[キャンセル]ボタンを押下すると、ダイアログを閉じられることを確認",2012年4月修正,,,,,,,
,,,,,,,,,,,
,この作品は、クリエイティブ・コモンズ・ライセンスの下でライセンスされています,,,,,,,,,,
,,,,,,,,,,,
,,,利用許諾条件（表示 - 継承 2.1 日本）の確認 ,,,,,,,,
,,,,,,,,,,,
,原著作者：富士通デザイン株式会社,,,,,,,,,,
,作成者：ウェブアクセシビリティ基盤委員会　実装ワーキンググループ（WG2）,,,,,,,,,,
,作成日： 2010年8月20日,,,,,,,,,,
,最終更新日：2012年5月10日,,,,,,,,,,
